
Time
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,117,129,294,895,3171,8762,33196,132121,1006963


MajorPageFaults
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,1,1,1,1,1,1,1,1,1


MinorPageFaults
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,23,23,23,23,23,23,23,23,23


cache-references
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,20670,21238,20546,16330,17132,16907,296300,1277729,9600578


cache-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,1978,2024,2357,6399,18426,18289,251234,1179937,9052334


L1-dcache-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,207586,231873,457860,1274658,3836079,3678192,59357010,277416244,2144051617


L1-dcache-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,16333,16404,18324,25770,53384,51056,523319,2301494,17850760


L1-dcache-stores
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,529782,2416861,3355479,30808767,139953113,1084614911


L1-dcache-store-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,37496,61100,482042,2125877,16585630


L1-dcache-prefetches
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,1115,5044,138245,1147518


L1-dcache-prefetch-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,1134,4832,159870,620387


L1-icache-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,524566,2757135,21935723,97940642


L1-icache-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,21698,36082,97871,704614


LLC-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,3607,10417,333920,632004


LLC-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,45,7814,125441,284424


LLC-stores
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,173779,751889,3309519,25422241


LLC-store-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,6808,161320,1039350,8829295


LLC-prefetches
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,11323,289446,986289,7627357


LLC-prefetch-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,212617,981671,7515615


dTLB-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,47655908,265802492,2150564844


dTLB-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,5082,20316,309719


dTLB-stores
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,25660712,137817708,1093481301


dTLB-store-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,12607,63693,392112


iTLB-loads
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,232069199,1121173232,8674766568


iTLB-load-misses
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0,0,0,0,0,0,39,66,373


L1-dcache-load Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,0.921319356797,0.929254376318,0.959979032892,0.979782812331,0.986083706827,0.986119267292,0.99118353502,0.991703823948,0.991674286263

L1-dcache-store Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,1.0,0.98448566136,0.981790975297,0.984353739311,0.984810077072,0.98470827772

L1-icache-load Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,0.958636282184,0.986913226955,0.995538282463,0.992805703683

LLC-load Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,0.987524258386,0.24988000384,0.62433816483,0.54996487364

LLC-store Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,0.960823804948,0.78544705402,0.685951342174,0.652694072092

dTLB-load Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,NA,0.999893360546,0.999923567308,0.999855982487

dTLB-store Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,NA,0.999508704201,0.999537846036,0.999641409506

iTLB-load Hit Ratio
Pages,1,2,16,64,256,1024,4192,16768,128000
malloc,NA,NA,NA,NA,NA,NA,0.999999831947,0.999999941133,0.999999957002
